latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
3.56932,-67.54858,312.41,1.34,1.15,2024-02-13,18:17:00,Aqua,MODIS,30,6.1NRT,296.33,8.3,D
3.59139,-69.9712,316.48,2.02,1.38,2024-02-13,18:17:00,Aqua,MODIS,70,6.1NRT,294.21,26.09,D
3.58867,-69.98894,323.41,2.02,1.39,2024-02-13,18:17:00,Aqua,MODIS,78,6.1NRT,294.56,45.08,D
3.32823,-72.25964,315.69,3.11,1.67,2024-02-13,18:17:00,Aqua,MODIS,59,6.1NRT,293.19,40.96,D
3.34303,-72.26196,314.24,3.11,1.67,2024-02-13,18:17:00,Aqua,MODIS,50,6.1NRT,291.77,34.71,D
3.72877,-71.27941,318.33,2.55,1.54,2024-02-13,18:17:00,Aqua,MODIS,69,6.1NRT,297.68,24.16,D
3.80199,-71.48241,320.3,2.64,1.56,2024-02-13,18:17:00,Aqua,MODIS,30,6.1NRT,296.1,35.7,D
4.35588,-69.02932,315.23,1.65,1.26,2024-02-13,18:17:00,Aqua,MODIS,55,6.1NRT,294.51,16.57,D
3.76868,-73.04927,314.32,3.53,1.77,2024-02-13,18:17:00,Aqua,MODIS,52,6.1NRT,293.74,36.49,D
4.2056,-70.66901,321.92,2.23,1.45,2024-02-13,18:17:00,Aqua,MODIS,73,6.1NRT,294.67,38.72,D
4.58612,-68.65936,316.33,1.54,1.22,2024-02-13,18:17:00,Aqua,MODIS,48,6.1NRT,298.32,13.51,D
4.46491,-70.68638,318.23,2.22,1.44,2024-02-13,18:17:00,Aqua,MODIS,38,6.1NRT,297.51,18.45,D
4.47769,-70.68835,326.89,2.22,1.44,2024-02-13,18:17:00,Aqua,MODIS,78,6.1NRT,299.32,45.69,D
4.47461,-70.70796,321.44,2.23,1.45,2024-02-13,18:17:00,Aqua,MODIS,55,6.1NRT,299.66,27.59,D
4.93222,-68.56677,328.98,1.5,1.21,2024-02-13,18:17:00,Aqua,MODIS,81,6.1NRT,300.13,25.16,D
4.78849,-71.13396,318.46,2.38,1.49,2024-02-13,18:17:00,Aqua,MODIS,66,6.1NRT,300.92,28.09,D
4.98225,-71.15526,331.99,2.37,1.49,2024-02-13,18:17:00,Aqua,MODIS,83,6.1NRT,302.04,79.54,D
4.97898,-71.17614,339.55,2.38,1.49,2024-02-13,18:17:00,Aqua,MODIS,89,6.1NRT,302.44,120.3,D
4.96228,-71.6041,315.88,2.57,1.54,2024-02-13,18:17:00,Aqua,MODIS,53,6.1NRT,295.75,20.03,D
5.60224,-68.53844,339.55,1.46,1.19,2024-02-13,18:17:00,Aqua,MODIS,88,6.1NRT,303.58,53.47,D
5.59874,-68.5314,329.94,1.45,1.19,2024-02-13,18:17:00,Aqua,MODIS,76,6.1NRT,302.88,27.44,D
5.59672,-68.54427,325.22,1.46,1.19,2024-02-13,18:17:00,Aqua,MODIS,41,6.1NRT,303.43,17.8,D
5.39552,-70.52078,316.47,2.07,1.4,2024-02-13,18:17:00,Aqua,MODIS,52,6.1NRT,298.17,15.34,D
5.40018,-70.5076,317.85,2.07,1.4,2024-02-13,18:17:00,Aqua,MODIS,62,6.1NRT,298.12,20.69,D
5.53794,-70.70715,319.39,2.13,1.42,2024-02-13,18:17:00,Aqua,MODIS,66,6.1NRT,297.88,25.16,D
5.53851,-70.7122,318.27,2.13,1.42,2024-02-13,18:17:00,Aqua,MODIS,63,6.1NRT,297.82,21.61,D
5.63598,-70.74706,345.43,2.14,1.42,2024-02-13,18:17:00,Aqua,MODIS,92,6.1NRT,303.82,129.32,D
5.64019,-70.7354,323.71,2.13,1.42,2024-02-13,18:17:00,Aqua,MODIS,45,6.1NRT,301.25,33.38,D
5.63716,-70.7542,327.02,2.14,1.42,2024-02-13,18:17:00,Aqua,MODIS,57,6.1NRT,303.29,45.09,D
5.86919,-70.26268,317.11,1.94,1.36,2024-02-13,18:17:00,Aqua,MODIS,48,6.1NRT,298.43,16.09,D
5.98711,-70.52619,321.51,2.02,1.39,2024-02-13,18:17:00,Aqua,MODIS,70,6.1NRT,297.19,31.58,D
6.34957,-69.98026,322.19,1.81,1.32,2024-02-13,18:17:00,Aqua,MODIS,46,6.1NRT,301.73,24.46,D
6.3637,-69.96618,335.43,1.8,1.32,2024-02-13,18:17:00,Aqua,MODIS,85,6.1NRT,298.53,61.12,D
6.36122,-69.98212,356.38,1.81,1.32,2024-02-13,18:17:00,Aqua,MODIS,98,6.1NRT,300.76,159.01,D
6.86518,-70.95164,312.9,2.11,1.41,2024-02-13,18:17:00,Aqua,MODIS,27,6.1NRT,295.13,16.06,D
6.86224,-70.9703,317.72,2.12,1.41,2024-02-13,18:17:00,Aqua,MODIS,63,6.1NRT,299.91,28.09,D
6.86693,-70.95889,317.16,2.11,1.41,2024-02-13,18:17:00,Aqua,MODIS,42,6.1NRT,296.93,23.81,D
6.89559,-71.09892,324.84,2.16,1.43,2024-02-13,18:17:00,Aqua,MODIS,76,6.1NRT,300.32,45.2,D
8.69817,-72.78584,313.15,2.73,1.58,2024-02-13,18:19:00,Aqua,MODIS,63,6.1NRT,299.07,21.27,D
8.69422,-72.80991,316.22,2.74,1.58,2024-02-13,18:19:00,Aqua,MODIS,69,6.1NRT,299.35,33.67,D
8.7025,-72.79144,313.95,2.73,1.58,2024-02-13,18:19:00,Aqua,MODIS,64,6.1NRT,299.16,23.44,D
10.12091,-73.44136,325.49,2.88,1.62,2024-02-13,18:19:00,Aqua,MODIS,66,6.1NRT,304.54,42.54,D
10.12385,-73.44907,325.07,2.88,1.62,2024-02-13,18:19:00,Aqua,MODIS,71,6.1NRT,304.95,38.98,D
3.87038,-74.84444,302.53,2.9,1.62,2024-02-14,03:21:00,Terra,MODIS,50,6.1NRT,287.9,15.52,N
3.87311,-74.84985,302.01,2.9,1.62,2024-02-14,03:21:00,Terra,MODIS,46,6.1NRT,287.92,14.82,N
4.86432,-68.66932,310.15,1.04,1.02,2024-02-14,06:33:00,Aqua,MODIS,79,6.1NRT,287.47,9.36,N
5.07524,-69.59512,341.53,1.13,1.06,2024-02-14,06:33:00,Aqua,MODIS,100,6.1NRT,293.49,52.48,N
5.07377,-69.58513,353.62,1.13,1.06,2024-02-14,06:33:00,Aqua,MODIS,100,6.1NRT,294.16,81.65,N
5.08316,-69.58378,320.94,1.13,1.06,2024-02-14,06:33:00,Aqua,MODIS,100,6.1NRT,292.74,19.89,N
5.08169,-69.5738,309.07,1.13,1.06,2024-02-14,06:33:00,Aqua,MODIS,76,6.1NRT,292.41,7.84,N
9.77203,-75.24709,322.22,3.95,1.85,2024-02-14,15:39:00,Terra,MODIS,75,6.1NRT,297.96,96.15,D
9.76298,-75.24434,324.13,3.95,1.85,2024-02-14,15:39:00,Terra,MODIS,77,6.1NRT,297.95,110.09,D
3.5268,-71.63106,317.7,1.23,1.1,2024-02-14,18:57:00,Aqua,MODIS,48,6.1NRT,292.05,7.87,D
1.28689,-74.35099,326.05,1.0,1.0,2024-02-14,18:57:00,Aqua,MODIS,78,6.1NRT,290.74,16.73,D
1.38836,-74.29092,323.23,1.0,1.0,2024-02-14,18:57:00,Aqua,MODIS,79,6.1NRT,291.82,13.88,D
1.56112,-74.23167,321.45,1.0,1.0,2024-02-14,18:57:00,Aqua,MODIS,75,6.1NRT,295.7,11.73,D
1.55984,-74.24051,357.48,1.0,1.0,2024-02-14,18:57:00,Aqua,MODIS,99,6.1NRT,296.55,72.5,D
1.7271,-74.3583,316.26,1.0,1.0,2024-02-14,18:57:00,Aqua,MODIS,68,6.1NRT,296.3,7.06,D
2.02824,-73.87997,318.06,1.0,1.0,2024-02-14,18:57:00,Aqua,MODIS,72,6.1NRT,296.72,8.67,D
1.94885,-74.42752,321.38,1.0,1.0,2024-02-14,18:57:00,Aqua,MODIS,76,6.1NRT,297.06,10.84,D
2.52681,-73.99183,309.99,1.0,1.0,2024-02-14,18:57:00,Aqua,MODIS,41,6.1NRT,286.21,5.93,D
3.52833,-71.62014,319.99,1.24,1.1,2024-02-14,18:57:00,Aqua,MODIS,66,6.1NRT,293.86,11.91,D
3.68239,-71.39919,317.23,1.28,1.12,2024-02-14,18:57:00,Aqua,MODIS,63,6.1NRT,283.53,15.39,D
3.79231,-71.33931,324.36,1.29,1.13,2024-02-14,18:57:00,Aqua,MODIS,77,6.1NRT,296.86,17.12,D
3.91553,-71.26959,322.43,1.31,1.14,2024-02-14,18:57:00,Aqua,MODIS,65,6.1NRT,296.21,14.07,D
3.92944,-72.18397,321.32,1.16,1.07,2024-02-14,18:57:00,Aqua,MODIS,74,6.1NRT,284.34,16.21,D
4.1488,-71.63324,328.04,1.25,1.11,2024-02-14,18:57:00,Aqua,MODIS,81,6.1NRT,284.35,29.7,D
4.77948,-67.86203,316.83,2.45,1.51,2024-02-14,18:57:00,Aqua,MODIS,26,6.1NRT,291.76,29.26,D
4.59385,-70.06207,322.97,1.63,1.26,2024-02-14,18:57:00,Aqua,MODIS,60,6.1NRT,293.44,21.69,D
9.78542,-75.43652,330.14,1.0,1.0,2024-02-14,19:00:00,Aqua,MODIS,73,6.1NRT,301.48,17.35,D
7.4229,-76.8975,314.54,1.07,1.03,2024-02-14,19:00:00,Aqua,MODIS,68,6.1NRT,294.37,6.92,D
7.92083,-73.84574,320.99,1.07,1.03,2024-02-14,19:00:00,Aqua,MODIS,0,6.1NRT,302.29,9.01,D
7.7914,-74.75931,332.23,1.01,1.01,2024-02-14,19:00:00,Aqua,MODIS,72,6.1NRT,300.32,23.32,D
8.18777,-72.42637,326.48,1.26,1.12,2024-02-14,19:00:00,Aqua,MODIS,77,6.1NRT,300.37,20.47,D
8.09452,-73.85386,323.45,1.07,1.03,2024-02-14,19:00:00,Aqua,MODIS,0,6.1NRT,301.42,7.84,D
8.09318,-73.86342,326.66,1.07,1.03,2024-02-14,19:00:00,Aqua,MODIS,56,6.1NRT,301.99,12.48,D
8.31876,-72.66119,316.45,1.23,1.1,2024-02-14,19:00:00,Aqua,MODIS,57,6.1NRT,299.75,8.36,D
8.01413,-75.13026,345.16,1.0,1.0,2024-02-14,19:00:00,Aqua,MODIS,0,6.1NRT,300.34,42.7,D
7.98197,-75.35308,320.49,1.0,1.0,2024-02-14,19:00:00,Aqua,MODIS,58,6.1NRT,301.32,7.76,D
8.36319,-73.78725,325.85,1.08,1.04,2024-02-14,19:00:00,Aqua,MODIS,59,6.1NRT,307.23,9.13,D
8.24016,-75.02969,318.59,1.01,1.0,2024-02-14,19:00:00,Aqua,MODIS,62,6.1NRT,301.49,5.03,D
8.32661,-75.8933,328.47,1.0,1.0,2024-02-14,19:00:00,Aqua,MODIS,80,6.1NRT,300.38,18.09,D
8.85848,-72.97887,316.96,1.2,1.09,2024-02-14,19:00:00,Aqua,MODIS,58,6.1NRT,299.63,9.44,D
8.56357,-75.92016,323.9,1.0,1.0,2024-02-14,19:00:00,Aqua,MODIS,39,6.1NRT,298.36,9.7,D
8.85988,-73.91557,322.08,1.08,1.04,2024-02-14,19:00:00,Aqua,MODIS,49,6.1NRT,304.69,9.56,D
8.85853,-73.92523,345.19,1.08,1.04,2024-02-14,19:00:00,Aqua,MODIS,70,6.1NRT,306.03,47.32,D
8.89301,-73.88085,320.6,1.09,1.04,2024-02-14,19:00:00,Aqua,MODIS,0,6.1NRT,303.97,7.15,D
8.91634,-74.16367,320.89,1.06,1.03,2024-02-14,19:00:00,Aqua,MODIS,66,6.1NRT,302.82,9.38,D
9.14149,-74.46436,326.11,1.04,1.02,2024-02-14,19:00:00,Aqua,MODIS,0,6.1NRT,306.44,9.55,D
9.4484,-74.76957,330.65,1.03,1.01,2024-02-14,19:00:00,Aqua,MODIS,0,6.1NRT,304.78,17.5,D
9.57053,-74.81202,346.08,1.03,1.01,2024-02-14,19:00:00,Aqua,MODIS,0,6.1NRT,306.69,41.27,D
9.63352,-74.8278,330.8,1.03,1.01,2024-02-14,19:00:00,Aqua,MODIS,0,6.1NRT,307.17,12.52,D
9.62265,-75.09637,323.76,1.01,1.01,2024-02-14,19:00:00,Aqua,MODIS,48,6.1NRT,304.26,9.09,D
9.62135,-75.10544,326.7,1.01,1.01,2024-02-14,19:00:00,Aqua,MODIS,63,6.1NRT,305.9,13.01,D
9.70583,-75.34479,331.0,1.01,1.0,2024-02-14,19:00:00,Aqua,MODIS,74,6.1NRT,298.25,21.17,D
9.70454,-75.35375,322.77,1.01,1.0,2024-02-14,19:00:00,Aqua,MODIS,31,6.1NRT,300.63,11.44,D
9.98658,-73.47788,331.6,1.16,1.07,2024-02-14,19:00:00,Aqua,MODIS,34,6.1NRT,312.64,13.27,D
4.08932,-75.3652,321.28,1.02,1.01,2024-02-14,19:00:00,Aqua,MODIS,54,6.1NRT,297.66,14.15,D
10.01545,-74.00294,329.21,1.1,1.05,2024-02-14,19:00:00,Aqua,MODIS,43,6.1NRT,312.69,8.53,D
9.97567,-74.94966,326.5,1.02,1.01,2024-02-14,19:00:00,Aqua,MODIS,65,6.1NRT,295.46,16.47,D
10.00316,-75.20485,327.64,1.01,1.01,2024-02-14,19:00:00,Aqua,MODIS,60,6.1NRT,302.29,14.66,D
10.00186,-75.21391,323.53,1.01,1.01,2024-02-14,19:00:00,Aqua,MODIS,22,6.1NRT,303.01,9.97,D
10.26108,-75.4062,330.5,1.01,1.0,2024-02-14,19:00:00,Aqua,MODIS,64,6.1NRT,310.48,15.44,D
10.41211,-74.39843,327.33,1.07,1.03,2024-02-14,19:00:00,Aqua,MODIS,36,6.1NRT,307.06,9.9,D
10.41078,-74.408,333.14,1.07,1.03,2024-02-14,19:00:00,Aqua,MODIS,79,6.1NRT,307.33,19.51,D
10.84584,-72.85741,323.95,1.29,1.13,2024-02-14,19:00:00,Aqua,MODIS,71,6.1NRT,304.89,11.72,D
4.70417,-71.09627,321.81,1.38,1.16,2024-02-14,19:00:00,Aqua,MODIS,71,6.1NRT,297.16,15.16,D
4.19593,-75.00861,325.77,1.0,1.0,2024-02-14,19:00:00,Aqua,MODIS,42,6.1NRT,300.84,12.42,D
4.95416,-71.5853,333.19,1.29,1.13,2024-02-14,19:00:00,Aqua,MODIS,71,6.1NRT,298.0,30.96,D
4.3605,-75.90694,324.25,1.04,1.02,2024-02-14,19:00:00,Aqua,MODIS,78,6.1NRT,301.22,14.24,D
5.2681,-71.60096,325.39,1.3,1.13,2024-02-14,19:00:00,Aqua,MODIS,75,6.1NRT,299.19,18.79,D
5.26922,-71.59599,325.27,1.31,1.13,2024-02-14,19:00:00,Aqua,MODIS,75,6.1NRT,298.76,18.13,D
5.48474,-71.95058,344.25,1.25,1.11,2024-02-14,19:00:00,Aqua,MODIS,91,6.1NRT,295.57,57.95,D
5.48927,-72.06895,334.12,1.23,1.1,2024-02-14,19:00:00,Aqua,MODIS,84,6.1NRT,302.49,29.81,D
5.57907,-71.78659,322.93,1.28,1.12,2024-02-14,19:00:00,Aqua,MODIS,65,6.1NRT,302.15,11.74,D
5.75694,-71.68363,322.34,1.31,1.13,2024-02-14,19:00:00,Aqua,MODIS,71,6.1NRT,299.88,14.43,D
5.75533,-71.69523,323.1,1.31,1.13,2024-02-14,19:00:00,Aqua,MODIS,72,6.1NRT,299.85,15.57,D
5.72999,-72.16132,326.53,1.22,1.1,2024-02-14,19:00:00,Aqua,MODIS,77,6.1NRT,300.47,20.87,D
5.56789,-73.48706,334.53,1.06,1.03,2024-02-14,19:00:00,Aqua,MODIS,86,6.1NRT,308.74,27.2,D
5.56661,-73.49608,326.41,1.06,1.03,2024-02-14,19:00:00,Aqua,MODIS,79,6.1NRT,305.38,15.64,D
5.86926,-71.39143,324.95,1.37,1.16,2024-02-14,19:00:00,Aqua,MODIS,74,6.1NRT,301.69,17.76,D
5.46007,-75.57812,327.09,1.01,1.01,2024-02-14,19:00:00,Aqua,MODIS,83,6.1NRT,302.4,14.22,D
6.20874,-75.93969,323.83,1.02,1.01,2024-02-14,19:00:00,Aqua,MODIS,78,6.1NRT,306.08,11.18,D
6.34745,-76.06419,320.46,1.03,1.01,2024-02-14,19:00:00,Aqua,MODIS,76,6.1NRT,297.2,13.65,D
6.34613,-76.07316,315.33,1.03,1.01,2024-02-14,19:00:00,Aqua,MODIS,53,6.1NRT,298.87,8.14,D
6.49489,-76.00544,318.87,1.02,1.01,2024-02-14,19:00:00,Aqua,MODIS,64,6.1NRT,293.02,12.99,D
7.12949,-73.44059,309.88,1.09,1.04,2024-02-14,19:00:00,Aqua,MODIS,42,6.1NRT,287.72,5.22,D
6.90023,-75.94337,326.38,1.02,1.01,2024-02-14,19:00:00,Aqua,MODIS,75,6.1NRT,297.78,18.53,D
6.8989,-75.95247,352.33,1.02,1.01,2024-02-14,19:00:00,Aqua,MODIS,96,6.1NRT,302.35,63.37,D
6.89084,-76.0073,329.89,1.02,1.01,2024-02-14,19:00:00,Aqua,MODIS,84,6.1NRT,299.77,23.35,D
6.90786,-75.95336,344.67,1.02,1.01,2024-02-14,19:00:00,Aqua,MODIS,93,6.1NRT,292.84,48.78,D
6.91004,-76.0007,334.48,1.02,1.01,2024-02-14,19:00:00,Aqua,MODIS,87,6.1NRT,301.19,29.25,D
6.91898,-76.00182,317.59,1.02,1.01,2024-02-14,19:00:00,Aqua,MODIS,67,6.1NRT,298.28,9.43,D
7.04701,-76.01399,342.43,1.02,1.01,2024-02-14,19:00:00,Aqua,MODIS,92,6.1NRT,296.58,44.23,D
7.0456,-76.02338,328.96,1.02,1.01,2024-02-14,19:00:00,Aqua,MODIS,83,6.1NRT,297.02,23.77,D
7.3671,-75.08351,330.04,1.0,1.0,2024-02-14,19:00:00,Aqua,MODIS,83,6.1NRT,295.76,23.33,D
7.39523,-74.95107,355.93,1.0,1.0,2024-02-14,19:00:00,Aqua,MODIS,98,6.1NRT,300.4,69.23,D
7.32098,-75.7747,310.76,1.01,1.0,2024-02-14,19:00:00,Aqua,MODIS,53,6.1NRT,292.76,7.1,D
7.66998,-74.70177,343.68,1.01,1.01,2024-02-14,19:00:00,Aqua,MODIS,91,6.1NRT,299.91,42.98,D
7.66869,-74.71074,335.47,1.01,1.01,2024-02-14,19:00:00,Aqua,MODIS,86,6.1NRT,300.67,29.16,D
7.82987,-73.69894,324.65,1.08,1.04,2024-02-14,19:00:00,Aqua,MODIS,75,6.1NRT,303.6,11.78,D
7.3794,-76.81335,315.44,1.06,1.03,2024-02-14,19:00:00,Aqua,MODIS,69,6.1NRT,295.86,7.07,D
7.68227,-74.81006,322.26,1.01,1.0,2024-02-14,19:00:00,Aqua,MODIS,62,6.1NRT,301.84,10.37,D
5.43252,-69.47215,304.28,1.03,1.01,2024-02-15,02:23:00,Terra,MODIS,59,6.1NRT,289.15,4.87,N
4.41089,-71.14665,302.95,1.25,1.11,2024-02-15,02:23:00,Terra,MODIS,44,6.1NRT,269.38,7.73,N
3.34855,-76.3303,307.41,3.25,1.7,2024-02-15,02:23:00,Terra,MODIS,71,6.1NRT,289.89,39.58,N
5.82985,-70.24344,319.08,1.09,1.04,2024-02-15,02:25:00,Terra,MODIS,98,6.1NRT,289.35,16.77,N
7.35534,-73.98557,305.94,1.78,1.31,2024-02-15,02:25:00,Terra,MODIS,66,6.1NRT,293.74,10.29,N
7.89001,-72.56899,303.86,1.38,1.16,2024-02-15,02:25:00,Terra,MODIS,57,6.1NRT,293.29,5.85,N
6.03376,-68.67007,306.42,1.0,1.0,2024-02-15,02:25:00,Terra,MODIS,68,6.1NRT,293.26,4.76,N
5.82068,-70.2421,303.13,1.09,1.04,2024-02-15,02:25:00,Terra,MODIS,45,6.1NRT,289.38,3.47,N
7.3577,-73.97026,304.42,1.78,1.31,2024-02-15,02:25:00,Terra,MODIS,60,6.1NRT,293.03,8.1,N
6.44639,-73.11016,301.26,1.56,1.23,2024-02-15,07:16:00,Aqua,MODIS,39,6.1NRT,288.15,10.24,N
3.85574,-74.85391,305.74,1.3,1.13,2024-02-15,07:18:00,Aqua,MODIS,65,6.1NRT,291.28,8.35,N
4.89065,-75.31722,322.01,1.18,1.08,2024-02-15,07:18:00,Aqua,MODIS,100,6.1NRT,272.34,32.67,N
11.03304,-73.47492,317.16,1.33,1.14,2024-02-15,14:39:00,Terra,MODIS,53,6.1NRT,303.37,12.94,D
10.23655,-73.0108,318.74,1.22,1.1,2024-02-15,14:39:00,Terra,MODIS,64,6.1NRT,296.94,18.24,D
10.39788,-74.32105,336.92,1.49,1.2,2024-02-15,14:39:00,Terra,MODIS,86,6.1NRT,305.44,44.97,D
10.39379,-74.32776,351.63,1.49,1.2,2024-02-15,14:39:00,Terra,MODIS,95,6.1NRT,305.14,93.96,D
9.95497,-73.87901,325.92,1.37,1.16,2024-02-15,14:39:00,Terra,MODIS,74,6.1NRT,305.24,15.06,D
10.39199,-74.31445,345.21,1.48,1.2,2024-02-15,14:39:00,Terra,MODIS,92,6.1NRT,306.26,70.54,D
11.03155,-73.46361,319.39,1.33,1.14,2024-02-15,14:39:00,Terra,MODIS,67,6.1NRT,300.35,15.62,D
4.87736,-68.67598,323.14,1.21,1.09,2024-02-15,14:41:00,Terra,MODIS,33,6.1NRT,295.85,11.23,D
4.53362,-69.3438,317.48,1.13,1.06,2024-02-15,14:41:00,Terra,MODIS,69,6.1NRT,294.94,10.85,D
4.53884,-69.33704,362.31,1.13,1.06,2024-02-15,14:41:00,Terra,MODIS,100,6.1NRT,293.46,100.7,D
9.33303,-73.81615,317.38,1.33,1.14,2024-02-15,14:41:00,Terra,MODIS,55,6.1NRT,301.89,8.23,D
6.2947,-70.73401,316.98,1.0,1.0,2024-02-15,14:41:00,Terra,MODIS,66,6.1NRT,293.25,7.47,D
4.54032,-69.34693,355.02,1.12,1.06,2024-02-15,14:41:00,Terra,MODIS,97,6.1NRT,295.13,77.41,D
5.2146,-68.11524,316.82,2.79,1.6,2024-02-15,18:02:00,Aqua,MODIS,48,6.1NRT,288.96,34.48,D
5.0479,-69.23251,311.75,3.45,1.75,2024-02-15,18:02:00,Aqua,MODIS,52,6.1NRT,285.04,38.05,D
3.20016,-75.40601,301.41,1.22,1.1,2024-02-16,03:04:00,Terra,MODIS,41,6.1NRT,290.57,4.7,N
6.60132,-75.99551,312.65,1.81,1.32,2024-02-16,15:22:00,Terra,MODIS,67,6.1NRT,291.39,23.01,D
10.41381,-73.8248,313.69,2.28,1.46,2024-02-16,15:22:00,Terra,MODIS,57,6.1NRT,298.43,19.89,D
10.41535,-73.83137,318.63,2.28,1.46,2024-02-16,15:22:00,Terra,MODIS,67,6.1NRT,298.6,34.05,D
9.94468,-73.69514,321.5,2.38,1.49,2024-02-16,15:22:00,Terra,MODIS,54,6.1NRT,299.3,23.75,D
9.81241,-75.1969,322.51,1.82,1.32,2024-02-16,15:22:00,Terra,MODIS,70,6.1NRT,297.87,29.86,D
9.81653,-75.20191,327.85,1.82,1.32,2024-02-16,15:22:00,Terra,MODIS,78,6.1NRT,297.97,42.09,D
9.707,-75.24197,320.79,1.82,1.32,2024-02-16,15:22:00,Terra,MODIS,66,6.1NRT,298.58,21.69,D
10.53023,-73.89304,310.82,2.24,1.45,2024-02-16,15:22:00,Terra,MODIS,28,6.1NRT,296.2,18.84,D
10.41724,-73.84506,315.92,2.27,1.46,2024-02-16,15:22:00,Terra,MODIS,63,6.1NRT,298.43,26.12,D
6.31407,-73.95313,315.05,1.23,1.1,2024-02-16,18:42:00,Aqua,MODIS,63,6.1NRT,296.49,8.75,D
5.98829,-74.14644,318.53,1.28,1.12,2024-02-16,18:42:00,Aqua,MODIS,71,6.1NRT,293.4,14.49,D
6.12543,-68.6266,359.33,1.17,1.08,2024-02-16,18:42:00,Aqua,MODIS,0,6.1NRT,299.65,92.62,D
6.12691,-68.61626,325.72,1.17,1.08,2024-02-16,18:42:00,Aqua,MODIS,47,6.1NRT,297.36,15.78,D
6.18344,-68.00861,321.41,1.27,1.12,2024-02-16,18:42:00,Aqua,MODIS,61,6.1NRT,301.08,12.01,D
5.68387,-69.3812,317.63,1.07,1.03,2024-02-16,18:42:00,Aqua,MODIS,12,6.1NRT,293.82,5.78,D
10.62415,-74.2551,321.52,1.14,1.06,2024-02-16,18:45:00,Aqua,MODIS,56,6.1NRT,303.09,9.09,D
6.87405,-73.77982,320.36,1.19,1.08,2024-02-16,18:45:00,Aqua,MODIS,71,6.1NRT,299.0,10.96,D
6.99635,-74.18582,325.9,1.25,1.11,2024-02-16,18:45:00,Aqua,MODIS,78,6.1NRT,299.96,19.0,D
6.88356,-74.91388,319.89,1.39,1.17,2024-02-16,18:45:00,Aqua,MODIS,71,6.1NRT,297.49,19.12,D
7.15107,-73.42431,333.84,1.13,1.06,2024-02-16,18:45:00,Aqua,MODIS,85,6.1NRT,298.06,30.56,D
7.14957,-73.43433,317.27,1.13,1.06,2024-02-16,18:45:00,Aqua,MODIS,63,6.1NRT,297.91,7.93,D
7.16461,-73.88657,321.42,1.19,1.09,2024-02-16,18:45:00,Aqua,MODIS,0,6.1NRT,299.06,12.68,D
7.38804,-73.50009,321.73,1.13,1.06,2024-02-16,18:45:00,Aqua,MODIS,51,6.1NRT,301.53,9.44,D
7.34625,-73.97015,316.88,1.2,1.09,2024-02-16,18:45:00,Aqua,MODIS,57,6.1NRT,298.3,5.75,D
7.34465,-73.98077,326.7,1.2,1.09,2024-02-16,18:45:00,Aqua,MODIS,79,6.1NRT,299.75,19.11,D
7.27992,-74.47547,316.8,1.29,1.13,2024-02-16,18:45:00,Aqua,MODIS,65,6.1NRT,298.8,10.15,D
7.37708,-73.98061,320.67,1.2,1.09,2024-02-16,18:45:00,Aqua,MODIS,71,6.1NRT,299.91,9.06,D
7.33055,-74.47712,348.13,1.29,1.13,2024-02-16,18:45:00,Aqua,MODIS,94,6.1NRT,299.73,72.81,D
7.32878,-74.48866,326.81,1.29,1.13,2024-02-16,18:45:00,Aqua,MODIS,79,6.1NRT,297.83,25.05,D
7.34051,-74.47865,379.28,1.29,1.13,2024-02-16,18:45:00,Aqua,MODIS,100,6.1NRT,299.73,206.98,D
7.33874,-74.49018,328.31,1.29,1.13,2024-02-16,18:45:00,Aqua,MODIS,81,6.1NRT,297.11,28.57,D
7.42943,-74.37186,324.29,1.26,1.12,2024-02-16,18:45:00,Aqua,MODIS,76,6.1NRT,297.47,23.08,D
7.61495,-73.825,324.92,1.17,1.08,2024-02-16,18:45:00,Aqua,MODIS,0,6.1NRT,300.75,14.63,D
7.76151,-74.26963,312.01,1.23,1.1,2024-02-16,18:45:00,Aqua,MODIS,34,6.1NRT,293.87,7.76,D
8.10191,-72.61486,319.44,1.04,1.02,2024-02-16,18:45:00,Aqua,MODIS,43,6.1NRT,297.33,11.41,D
7.88855,-74.24057,316.84,1.22,1.1,2024-02-16,18:45:00,Aqua,MODIS,61,6.1NRT,295.88,11.22,D
8.09168,-74.135,314.91,1.2,1.09,2024-02-16,18:45:00,Aqua,MODIS,43,6.1NRT,294.79,9.93,D
8.19068,-73.61648,340.65,1.13,1.06,2024-02-16,18:45:00,Aqua,MODIS,90,6.1NRT,301.34,32.61,D
8.18915,-73.62653,326.44,1.13,1.06,2024-02-16,18:45:00,Aqua,MODIS,45,6.1NRT,298.24,8.43,D
8.05277,-74.51431,320.34,1.26,1.12,2024-02-16,18:45:00,Aqua,MODIS,69,6.1NRT,295.46,15.56,D
8.05103,-74.52548,319.22,1.26,1.12,2024-02-16,18:45:00,Aqua,MODIS,67,6.1NRT,295.52,13.97,D
8.08222,-74.78864,324.22,1.31,1.14,2024-02-16,18:45:00,Aqua,MODIS,0,6.1NRT,299.25,16.53,D
8.08312,-74.78329,325.34,1.31,1.14,2024-02-16,18:45:00,Aqua,MODIS,0,6.1NRT,299.15,16.24,D
8.09775,-75.09021,335.38,1.37,1.16,2024-02-16,18:45:00,Aqua,MODIS,86,6.1NRT,299.53,39.55,D
